Year,County,Extreme Heat Days,Heating Degree Days,Cooling Degree Days,Max Temp,Min Temp,Precipitation
2039,Statewide,9,302,3456,74.612335157603,35.78687711807424,92.00682877403965
2039,Tulare,34,4197,1290,118.17600746417739,31.929502127825454,154.72201920068247
2039,Ventura,22,1740,4042,100.85977414077132,44.15035863904526,75.22015558835713
2040,Alameda,4,3626,338,113.23561722810474,60.02788804892461,59.292361291103205
2040,Butte,29,637,4330,62.80958995710407,46.174084821563305,30.5545219878123
2040,Fresno,11,1472,3441,109.84895202910951,66.11641328072213,11.134191822219574
2040,Imperial,7,3366,4350,60.72230992863275,57.64851361438894,78.87085396911671
2040,Kern,31,3511,3373,75.71086776955133,52.686101520453505,27.017720202261565
2040,Kings,23,4902,4834,90.50644669984003,33.17586665408718,86.833762342123
2040,Los Angeles,42,1915,4580,87.81253008870902,40.04030217207085,55.73188637279078
2040,Madera,33,659,109,82.00841067582655,41.575257697385,91.30277691240471
2040,Merced,15,3168,2710,76.05357551004278,35.15399804808156,187.7355615305477
2040,Monterey,0,414,1942,109.18161373394678,44.210292072277355,190.78493709278231
2040,Napa,34,3447,3497,87.67433728230871,50.349881284983276,121.72471989801363
2040,Riverside,45,770,4298,89.53340140187042,50.69074949400713,45.06406351220753
2040,Sacramento,2,2790,2132,108.35187831726518,62.858188778797654,62.321822828160656
2040,San Joaquin,22,3307,602,108.27413597471394,41.54944124948694,65.67173690651693
2040,San Luis Obispo,10,2015,1915,110.31896614196305,33.89872790433428,27.349980242123316
2040,Santa Barbara,46,2224,1575,93.41504207706186,48.33708888375326,79.93441069502781
2040,Santa Clara,22,4804,4249,78.18437387857855,58.20212342850354,181.586000965547
2040,Santa Cruz,33,1021,4343,98.78839413373669,42.61163779926038,133.7606955744082
2040,Solano,28,3323,1771,110.4988385666984,32.789818962076424,12.991872855714949
2040,Sonoma,35,4038,3214,93.99839209362506,51.39401079966878,151.95559125975754
2040,Stanislaus,11,1284,4984,76.17805644537333,61.76875025267112,23.149030090037837
2040,Statewide,1,3925,3858,116.67473777153467,40.813675550706236,31.195320362794575
2040,Tulare,47,1146,4830,103.83968240073489,32.577871592042165,76.99119257512083
2040,Ventura,16,2270,2933,89.94277046322628,61.191336814589754,15.488227195840555
2041,Alameda,23,4123,1397,70.02961582556581,31.14010372556331,80.74989798423464
2041,Butte,23,2184,4976,81.0296411118521,46.46051319465916,105.48033904696734
2041,Fresno,17,1110,1530,117.3092615644384,68.70091555273876,53.946281276186966
2041,Imperial,28,4987,3704,115.00699256799888,65.69482287229255,91.99687543420232
2041,Kern,16,1368,423,111.30978268801422,39.29353864005521,167.54482777448604
2041,Kings,0,1543,4928,80.50638317119052,40.548199893775774,32.18073901894485
2041,Los Angeles,14,1833,568,101.80562834856559,62.59764397681916,29.394551315179385
2041,Madera,38,454,429,70.88816480884687,56.81073889451979,166.56180748153443
2041,Merced,10,3198,190,112.59666231259676,37.83798173274255,78.88081022469102
2041,Monterey,34,2414,2847,95.88655127229927,67.28090836080386,119.77691346046284
2041,Napa,21,3203,1055,85.6091086883631,48.37512168012971,125.39689067124749
2041,Riverside,11,725,3860,88.38497437079474,43.23164815850713,130.78388718473522
2041,Sacramento,4,3258,932,92.18668948916945,61.75514040377445,19.46641983686137
2041,San Joaquin,19,3798,3336,98.17711006797472,35.58556625046425,13.454195424895389
2041,San Luis Obispo,25,605,4643,72.04423285234586,46.6946909345304,123.85342744602418
2041,Santa Barbara,36,4757,251,67.46067131889727,43.14328279490658,112.49109427614697
2041,Santa Clara,4,2222,1753,78.00350160746126,45.4787322058237,188.45678007963505
2041,Santa Cruz,10,2208,3183,82.31105292919081,46.725839433751986,190.07944048749525
2041,Solano,2,4795,3737,75.0998614737101,54.16601889586219,150.4092528088827
2041,Sonoma,27,1172,513,114.6630054782159,35.14775000737928,143.8131966549296
2041,Stanislaus,3,128,3307,112.63054511380852,32.65728224026422,9.873999457633499
2041,Statewide,16,4049,1747,96.09386425526783,55.87773280286766,194.53495849545484
2041,Tulare,43,4641,1918,114.5553541399766,35.88376681872046,32.09892548719247
2041,Ventura,23,2481,1932,86.19850788780977,35.002623188835756,37.7868454066939
2042,Alameda,22,1661,1975,64.26061980339666,34.662470838665755,140.21843754384244
2042,Butte,9,1356,1574,72.02528945572904,30.894591288969746,14.495155963574579
2042,Fresno,14,159,2224,64.34030387437973,37.343348236815515,114.62460432524819
2042,Imperial,36,104,3777,78.8411331642798,43.103799114173846,192.44127443213554
2042,Kern,5,1927,2172,99.08731465569548,47.67039842381543,101.84648070541348
2042,Kings,43,2797,4747,82.50740625248527,39.83327562521511,4.100651706289504
2042,Los Angeles,48,1974,3324,61.014808716980056,37.17006613204413,80.54788111843038
2042,Madera,38,669,329,93.37383006554829,67.84513761886063,33.13455727838559
2042,Merced,31,2831,4075,80.80654957358374,62.41204312205182,127.44202984307135
2042,Monterey,28,2699,4752,100.48056452646983,62.54878501919656,165.3489694543711
2042,Napa,24,3436,635,65.63986693964543,54.87954587390284,103.5249408528806
2042,Riverside,7,2745,4890,99.32370460282436,32.82868076603449,59.70118936400031
2042,Sacramento,40,314,978,73.13600927474546,36.60936657720833,56.354883638899956
2042,San Joaquin,24,4255,1899,72.1254365636022,47.925906716129134,139.22282181645082
2042,San Luis Obispo,27,4311,2852,93.99520960935646,50.1738068794551,115.92206459029364
2042,Santa Barbara,5,973,123,115.34564977667587,46.11486808444193,193.1895264111401
2042,Santa Clara,12,1669,12,85.09185533289275,57.32019883097656,166.29615205659576
2042,Santa Cruz,42,2103,1070,85.0677902438456,37.61542839092422,122.23826747193098
2042,Solano,38,2979,481,91.49973934924377,56.253817496956444,135.97119485343822
2042,Sonoma,26,1791,4695,81.11825407792549,65.4560295503696,87.02969326892998
2042,Stanislaus,38,286,39,115.07143003135894,61.26690367031024,105.66142399604091
2042,Statewide,44,1241,1699,61.72756345661676,62.7688218752736,112.38512446139524
2042,Tulare,24,3585,1735,72.81032094538777,61.30900285476298,80.8717234229832
2042,Ventura,12,792,1107,119.03838568334996,40.60995756838929,183.4043758296242
2043,Alameda,34,4922,2356,86.31719964741049,58.65050038127395,164.435280674889
2043,Butte,37,2629,3287,83.02717969572447,39.17860761184215,150.76843291406428
2043,Fresno,1,3483,1823,69.32440819860459,64.42107784942523,156.5461622509035
2043,Imperial,27,4950,1194,99.95837686750683,50.317333101566334,146.3856942536116
2043,Kern,31,2936,3766,90.51575122095855,52.52497604260657,32.94071568717083
2043,Kings,28,167,4632,70.98443864435262,39.20887445082776,68.31633186259707
2043,Los Angeles,40,2744,4739,99.25108939956604,30.236943686835968,133.04289247345795
2043,Madera,48,2170,4360,86.34328681230997,63.91128542444158,110.2314834276473
2043,Merced,39,2243,2264,101.19949688996498,46.39378119547606,79.92070359115995
2043,Monterey,19,172,1640,68.75442980633183,60.189671384193986,160.26933128108917
2043,Napa,17,3918,266,60.2957682102479,30.905515209118384,131.16016633303943
2043,Riverside,49,9,3500,114.60975514770188,39.47545767466758,178.08049972956337
2043,Sacramento,18,3112,2548,69.85185247638424,34.04437049987789,49.833256247554615
2043,San Joaquin,43,4270,2379,73.1741272053334,67.24145134517383,56.233268985183685
2043,San Luis Obispo,27,1822,99,63.30827558205424,51.221473758851914,194.01799975632989
2043,Santa Barbara,2,4503,2640,86.31860638123449,54.186969149198205,177.54504175526228
2043,Santa Clara,43,2186,2751,95.49140658566606,38.59889330587954,74.59437969159764
2043,Santa Cruz,13,4121,1333,116.00040212085332,45.32774750901697,176.4228641283974
2043,Solano,29,2471,2283,78.65923524949991,34.853430750719184,74.83227441849914
2043,Sonoma,41,4359,4569,119.7640505681702,65.78145692241921,5.519051936387864
2043,Stanislaus,38,3447,4518,81.15507222931839,51.90994540785418,127.41277034182663
2043,Statewide,2,1188,819,105.35805585451763,67.60181108502697,19.48495866717972
2043,Tulare,26,4751,4640,115.86386897203892,62.45452539664649,150.72636046250184
2043,Ventura,10,610,4438,107.5739941264726,42.831707027668685,155.96063854123915
2044,Alameda,4,4488,1149,80.65901839878006,60.55321368001967,37.39880518586749
2044,Butte,1,183,1050,100.6539086964992,43.15497864991363,124.33105508983051
2044,Fresno,19,451,4371,87.98226561636471,65.09797368331243,141.16891065560228
2044,Imperial,17,1982,1183,68.40554271513204,60.88823853075709,76.72845972262459
2044,Kern,30,2716,610,79.98696544164844,57.60305403595851,20.907653308558526
2044,Kings,3,2537,4057,64.51272758428817,61.466961761684985,119.8091368524492
2044,Los Angeles,5,1979,1511,98.36050312466176,47.942116256215805,191.93784864685938
2044,Madera,43,1759,599,100.15411822460638,62.757005348229114,14.467170829816546
2044,Merced,10,133,1818,94.39914357212155,55.44666509977526,165.31460365298855
2044,Monterey,17,4629,1938,96.26794185843983,62.061461724686936,113.54451848305456
2044,Napa,1,4711,1583,78.13186591709729,40.738739277454876,61.83349131659885
2044,Riverside,24,1452,2285,98.83235798239991,65.12081434607865,102.07902327854089
2044,Sacramento,27,1894,1234,69.78201558070226,62.528890072847,42.64224638135254
2044,San Joaquin,32,1866,2741,103.1393975320455,51.4227748950006,191.83913660812982
2044,San Luis Obispo,41,3385,4371,113.90903187341615,36.592078363921644,154.64605763288375
2044,Santa Barbara,32,2033,3368,67.36492586467054,35.96746824227747,182.33172425074352
2044,Santa Clara,26,2309,3863,99.16252751147735,51.01551899439097,125.46612505629116
2044,Santa Cruz,33,610,3758,94.78171699512644,55.29207720151733,29.13573057169454
2044,Solano,48,950,1752,67.22059201840963,33.73394359716674,83.52821099015402
2044,Sonoma,16,3142,2595,84.51180622889862,39.69844027114185,191.63003923606948
2044,Stanislaus,0,2399,750,76.3166914601615,62.43971216827994,164.92805086968366
2044,Statewide,41,2249,3064,97.96008939665987,61.68145155054202,99.96792267284611
2044,Tulare,27,4721,1917,104.08264229045267,61.879856696429556,27.847821893095336
2044,Ventura,9,2295,3519,78.77169119118675,38.22771200843262,75.35149861946293
2045,Alameda,24,1057,4,82.60912516731533,48.83274842832482,9.076557884193171
2045,Butte,12,1645,1732,99.50974581473446,64.45998754486236,14.183660110437991
2045,Fresno,44,2720,590,75.00748145966543,30.029407541365668,187.95263718281143
2045,Imperial,40,4695,3326,102.95375639229027,42.744257345905865,174.03767350906008
2045,Kern,22,1815,3329,66.88545062291209,38.069922110304844,77.60172058859997
2045,Kings,23,3582,4175,80.95978178472376,44.29869778147621,150.74559622789644
2045,Los Angeles,40,4670,3142,119.22115854833226,30.32211570705327,164.4894486865674
2045,Madera,10,212,674,73.26593755942622,39.691909938695325,84.94097057876293
2045,Merced,21,381,2877,110.24714813863068,47.16370439225349,162.42521848636466
2045,Monterey,2,2029,2475,102.21817027646887,32.29022867494304,99.6076468107302
2045,Napa,8,742,4897,95.78736573428425,31.888658050294612,198.11175189988083
2045,Riverside,26,3690,442,109.76129473202651,42.25149064478863,87.04235767189755
2045,Sacramento,28,1982,674,102.21991360316412,36.95043857630067,161.15304288818984
2045,San Joaquin,19,3461,4412,92.480944233926,69.12112823244772,23.14661778108935
2045,San Luis Obispo,11,4702,92,70.97138798252337,64.28018179233558,110.02929806835238
2045,Santa Barbara,44,2240,422,60.98633713137585,40.25019470158301,47.65225502149737
2045,Santa Clara,23,1658,3242,90.64441073161217,44.76539259133396,128.68846459035046
2045,Santa Cruz,25,1863,3049,101.41682422695754,30.35925531534336,54.61858446349244
2045,Solano,34,2007,2137,72.32269686140384,60.94507202996503,55.370900890348885
2045,Sonoma,17,4001,2428,97.30748596148624,60.20955579989342,84.83416094245204
2045,Stanislaus,29,237,871,103.7739567672023,50.564047448811706,118.33382607592718
2045,Statewide,3,218,4779,69.53780354474722,39.77236123583778,18.318344526027474
2045,Tulare,39,226,418,71.98277119387805,47.05820805087718,159.3609970396112
2045,Ventura,39,2999,773,77.68809018687125,68.63606891283264,111.47103330896155
2046,Alameda,29,977,132,99.55072201133133,37.95975901257784,62.93672383099129
2046,Butte,37,3187,2929,86.64879400809906,53.83683384436404,184.77015420249666
2046,Fresno,46,3146,620,104.17506842634758,58.65771535988246,67.43523187784062
2046,Imperial,23,1128,969,91.68980525633123,30.525414823676282,36.65747694474899
2046,Kern,41,2964,3606,64.44118289576527,63.20438966056065,90.67906956307907
2046,Kings,10,2462,1998,94.78992617158741,31.22246274534771,24.009271051686266
2046,Los Angeles,23,325,3360,60.47317633534062,69.6020010389588,156.1065096151269
2046,Madera,39,2729,4006,73.99315408799811,40.889365334443944,69.93152390003834
2046,Merced,2,4994,1618,65.36311716186182,54.35638339854387,177.50252584711708
2046,Monterey,18,4009,2598,119.68378546039926,52.92474440542185,75.76605715184729
2046,Napa,30,2223,4245,95.79429372499908,65.40114925190873,12.139348453821096
2046,Riverside,34,421,2834,113.14825952139532,66.43334969939757,41.370257223994635
2046,Sacramento,42,3693,4674,77.40376526566368,37.6906934877698,55.313111794793215
2046,San Joaquin,4,3092,2701,117.6363132073761,57.35468206043059,170.22773082461808
2046,San Luis Obispo,29,699,407,88.69177710916857,68.01818665159863,177.42504064723863
2046,Santa Barbara,4,2898,2895,74.5317197448714,46.71905297726161,105.22399232061248
2046,Santa Clara,37,1637,1428,82.2479030475595,51.825471590367854,179.71821090315757
2046,Santa Cruz,43,1741,987,116.41657783744951,53.39156951299587,64.20369193554887
2046,Solano,9,4604,3129,74.86574475202704,49.43329819855052,194.6716814669925
2046,Sonoma,18,3668,4753,76.11776840975006,34.54200336070677,40.99168303630165
2046,Stanislaus,18,3053,583,77.87423223586782,37.385402774182616,68.83349958879819
2046,Statewide,3,907,3448,105.41324506422839,63.62502001755231,169.26471321165164
2046,Tulare,23,799,340,116.2480210904453,35.32428644303013,15.014560744012751
2046,Ventura,25,3470,738,95.78646196634458,40.338716550134585,144.2179962944673
2047,Alameda,33,1916,852,100.55726248136322,34.093187607993976,93.64851192927455
2047,Butte,0,3762,760,74.54775624578573,39.97444603021177,114.44134289972259
2047,Fresno,36,3100,1838,106.10364887470497,68.14055731904853,186.73396776539298
2047,Imperial,45,2126,3264,68.45700492485675,42.05540520219206,122.41566706071079
2047,Kern,5,2109,819,95.59850588668019,50.926924526709975,11.67610596360702
2047,Kings,23,4682,4942,103.95896639272846,57.00368356292834,92.67370969394706
2047,Los Angeles,44,3835,2821,118.57459499708143,36.223407218272435,23.353650803078672
2047,Madera,12,3276,2745,108.09270269612203,41.050221702255485,138.76408542227003
2047,Merced,1,756,2290,66.21976247398908,33.884900845793155,84.92551304119777
2047,Monterey,45,202,3476,92.773681719402,57.04659064677976,196.89600493902745
2047,Napa,28,365,2532,105.2419769086913,68.13980905334253,165.40308680550197
2047,Riverside,36,1527,1719,64.24042276881504,43.38519520578392,32.05985847808077
2047,Sacramento,37,1879,648,64.41294044273286,61.2878806468854,32.90196392864231
2047,San Joaquin,8,1921,3690,85.98151166516955,34.36732617513262,18.149899386566283
2047,San Luis Obispo,49,2568,4108,105.48423435806163,65.79490049817187,66.48979071398145
2047,Santa Barbara,49,3658,4774,93.3002845458982,31.153395560384624,51.25840232655556
2047,Santa Clara,46,4026,3018,117.86260338762291,36.83201210892736,103.91848520159472
2047,Santa Cruz,16,2287,2243,72.66582757433332,51.75446527259922,192.8226756223538
2047,Solano,4,3602,4922,66.44038742638317,58.91711485114655,11.227125182014452
2047,Sonoma,15,1338,4795,83.51123069007897,41.35622562240457,180.48658953449848
2047,Stanislaus,29,2461,3100,63.76818487576252,36.414033750577104,157.40468417799013
2047,Statewide,35,2085,2755,78.65130574616106,58.54764205453633,22.440271206361228
2047,Tulare,45,4901,2431,83.8026897037526,58.83091614432705,166.36179814937043
2047,Ventura,44,1031,2923,74.51723082505643,39.64372683896538,119.53961859952538
2048,Alameda,32,2789,2605,82.64385044742171,43.307362992285,148.67291120076808
2048,Butte,19,4084,1076,106.70609349411166,36.546519462355946,40.71949476315926
2048,Fresno,45,3771,4648,78.9160319815667,30.801279796685233,11.677226519008087
2048,Imperial,26,3986,2486,62.39336118215246,46.006634354621305,26.694210746070834
2048,Kern,37,1747,3202,101.34887208600398,35.35340935827214,168.03288458314614
2048,Kings,10,525,60,110.96315332814623,64.16008728473092,69.54337905370755
2048,Los Angeles,46,1976,4005,68.85303519555256,51.27128614167215,85.8514814072455
2048,Madera,22,2667,4701,69.77002071009699,30.95463577954635,194.65890379707162
2048,Merced,24,1513,2398,88.5007867942017,63.202577040922165,169.14622587560467
2048,Monterey,39,411,1239,94.31638720720169,30.278893019489335,158.23230464933445
2048,Napa,33,3704,147,116.81115269900107,33.448618743946966,48.25881147393254
2048,Riverside,43,298,3384,73.08860752889935,67.80561895883343,96.43848631603973
2048,Sacramento,26,4114,4982,114.37894552848331,37.97289769114651,28.823420512007036
